algorithm,simulation_id,timestamp,target_range,status,target_ppi,target_ppi_val,arriaval_distr_mean,resource_count_UnifiedResourceProfile
grid_search,sim_138,2025-10-17T15:02:57.190193Z,"[12915.0, 15785.0]",in,cycle_time,15490.64,1738.7755102040817,15
grid_search,sim_139,2025-10-17T15:03:00.789890Z,"[12915.0, 15785.0]",in,cycle_time,15275.85,1738.7755102040817,16
grid_search,sim_140,2025-10-17T15:03:04.501348Z,"[12915.0, 15785.0]",in,cycle_time,15392.43,1738.7755102040817,17
grid_search,sim_141,2025-10-17T15:03:08.247979Z,"[12915.0, 15785.0]",in,cycle_time,15389.07,1738.7755102040817,18
grid_search,sim_142,2025-10-17T15:03:11.816214Z,"[12915.0, 15785.0]",in,cycle_time,15233.62,1738.7755102040817,19
grid_search,sim_143,2025-10-17T15:03:15.542294Z,"[12915.0, 15785.0]",in,cycle_time,15209.1,1738.7755102040817,20
grid_search,sim_144,2025-10-17T15:03:19.270221Z,"[12915.0, 15785.0]",in,cycle_time,15320.69,1738.7755102040817,21
grid_search,sim_145,2025-10-17T15:03:22.981492Z,"[12915.0, 15785.0]",in,cycle_time,15240.24,1738.7755102040817,22
grid_search,sim_146,2025-10-17T15:03:26.582055Z,"[12915.0, 15785.0]",in,cycle_time,15183.53,1738.7755102040817,23
grid_search,sim_147,2025-10-17T15:03:30.365234Z,"[12915.0, 15785.0]",in,cycle_time,15238.57,1738.7755102040817,24
grid_search,sim_148,2025-10-17T15:03:34.079587Z,"[12915.0, 15785.0]",in,cycle_time,15464.38,1738.7755102040817,25
grid_search,sim_149,2025-10-17T15:03:37.809345Z,"[12915.0, 15785.0]",in,cycle_time,15353.81,1738.7755102040817,26
grid_search,sim_150,2025-10-17T15:03:41.874727Z,"[12915.0, 15785.0]",out,cycle_time,17095470.44,2026.5306122448978,2
grid_search,sim_151,2025-10-17T15:03:46.000251Z,"[12915.0, 15785.0]",out,cycle_time,9117070.65,2026.5306122448978,3
grid_search,sim_152,2025-10-17T15:03:49.791422Z,"[12915.0, 15785.0]",out,cycle_time,5151736.5,2026.5306122448978,4
grid_search,sim_153,2025-10-17T15:03:53.586952Z,"[12915.0, 15785.0]",out,cycle_time,2768328.82,2026.5306122448978,5
grid_search,sim_154,2025-10-17T15:03:57.405733Z,"[12915.0, 15785.0]",out,cycle_time,1197958.85,2026.5306122448978,6
grid_search,sim_155,2025-10-17T15:04:01.414250Z,"[12915.0, 15785.0]",out,cycle_time,113776.21,2026.5306122448978,7
grid_search,sim_156,2025-10-17T15:04:05.276292Z,"[12915.0, 15785.0]",out,cycle_time,16965.26,2026.5306122448978,8
grid_search,sim_157,2025-10-17T15:04:09.088219Z,"[12915.0, 15785.0]",in,cycle_time,15560.82,2026.5306122448978,9
grid_search,sim_158,2025-10-17T15:04:12.718293Z,"[12915.0, 15785.0]",in,cycle_time,14898.59,2026.5306122448978,10
grid_search,sim_159,2025-10-17T15:04:16.440257Z,"[12915.0, 15785.0]",in,cycle_time,14839.4,2026.5306122448978,11
grid_search,sim_160,2025-10-17T15:04:20.201896Z,"[12915.0, 15785.0]",in,cycle_time,14781.37,2026.5306122448978,12
grid_search,sim_161,2025-10-17T15:04:23.962558Z,"[12915.0, 15785.0]",in,cycle_time,14589.34,2026.5306122448978,13
grid_search,sim_162,2025-10-17T15:04:27.573906Z,"[12915.0, 15785.0]",in,cycle_time,14759.19,2026.5306122448978,14
grid_search,sim_163,2025-10-17T15:04:31.290608Z,"[12915.0, 15785.0]",in,cycle_time,14756.66,2026.5306122448978,15
grid_search,sim_164,2025-10-17T15:04:35.016316Z,"[12915.0, 15785.0]",in,cycle_time,14676.14,2026.5306122448978,16
