case_id,activity,enable_time,start_time,end_time,resource
21,Cancel application,2025-06-24 12:59:10.000000+00:00,2025-06-24 12:59:10.000000+00:00,2025-06-24 13:19:10.000000+00:00,UnifiedResource_7
26,Check application form completeness,2025-06-24 13:00:00.000000+00:00,2025-06-24 13:00:00.000000+00:00,2025-06-24 13:25:00.000000+00:00,UnifiedResource_17
24,Applicant completes form,2025-06-24 13:06:40.000000+00:00,2025-06-24 13:06:40.000000+00:00,2025-06-24 13:21:40.000000+00:00,UnifiedResource_15
24,Check application form completeness,2025-06-24 13:21:40.000000+00:00,2025-06-24 13:21:40.000000+00:00,2025-06-24 13:46:40.000000+00:00,UnifiedResource_13
25,Assess loan risk,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:54:10.000000+00:00,UnifiedResource_0
26,Appraise property,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:55:00.000000+00:00,UnifiedResource_6
26,AML check,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:55:00.000000+00:00,UnifiedResource_18
26,Check credit history,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:25:00.000000+00:00,2025-06-24 13:51:40.000000+00:00,UnifiedResource_14
27,Check application form completeness,2025-06-24 13:30:00.000000+00:00,2025-06-24 13:30:00.000000+00:00,2025-06-24 13:55:00.000000+00:00,UnifiedResource_10
23,Approve loan offer,2025-06-24 13:44:10.000000+00:00,2025-06-24 13:44:10.000000+00:00,2025-06-24 13:59:10.000000+00:00,UnifiedResource_3
24,Return application back to applicant,2025-06-24 13:46:40.000000+00:00,2025-06-24 13:46:40.000000+00:00,2025-06-24 14:28:20.000000+00:00,UnifiedResource_1
25,Design loan offer,2025-06-24 13:54:10.000000+00:00,2025-06-24 13:54:10.000000+00:00,2025-06-24 14:44:10.000000+00:00,UnifiedResource_4
26,Assess loan risk,2025-06-24 13:55:00.000000+00:00,2025-06-24 13:55:00.000000+00:00,2025-06-24 14:24:10.000000+00:00,UnifiedResource_12
27,AML check,2025-06-24 13:55:00.000000+00:00,2025-06-24 13:55:00.000000+00:00,2025-06-24 14:25:00.000000+00:00,UnifiedResource_8
27,Check credit history,2025-06-24 13:55:00.000000+00:00,2025-06-24 13:55:00.000000+00:00,2025-06-24 14:21:40.000000+00:00,UnifiedResource_9
27,Appraise property,2025-06-24 13:55:00.000000+00:00,2025-06-24 13:55:00.000000+00:00,2025-06-24 14:25:00.000000+00:00,UnifiedResource_7
23,Cancel application,2025-06-24 13:59:10.000000+00:00,2025-06-24 13:59:10.000000+00:00,2025-06-24 14:19:10.000000+00:00,UnifiedResource_11
28,Check application form completeness,2025-06-24 14:00:00.000000+00:00,2025-06-24 14:00:00.000000+00:00,2025-06-24 14:25:00.000000+00:00,UnifiedResource_15
26,Reject application,2025-06-24 14:24:10.000000+00:00,2025-06-24 14:24:10.000000+00:00,2025-06-24 14:57:30.000000+00:00,UnifiedResource_2
27,Assess loan risk,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:54:10.000000+00:00,UnifiedResource_16
28,Appraise property,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:55:00.000000+00:00,UnifiedResource_17
28,AML check,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:55:00.000000+00:00,UnifiedResource_5
28,Check credit history,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:25:00.000000+00:00,2025-06-24 14:51:40.000000+00:00,UnifiedResource_13
24,Applicant completes form,2025-06-24 14:28:20.000000+00:00,2025-06-24 14:28:20.000000+00:00,2025-06-24 14:43:20.000000+00:00,UnifiedResource_14
29,Check application form completeness,2025-06-24 14:30:00.000000+00:00,2025-06-24 14:30:00.000000+00:00,2025-06-24 14:55:00.000000+00:00,UnifiedResource_0
24,Check application form completeness,2025-06-24 14:43:20.000000+00:00,2025-06-24 14:43:20.000000+00:00,2025-06-24 15:08:20.000000+00:00,UnifiedResource_6
25,Approve loan offer,2025-06-24 14:44:10.000000+00:00,2025-06-24 14:44:10.000000+00:00,2025-06-24 14:59:10.000000+00:00,UnifiedResource_18
27,Design loan offer,2025-06-24 14:54:10.000000+00:00,2025-06-24 14:54:10.000000+00:00,2025-06-24 15:44:10.000000+00:00,UnifiedResource_10
28,Assess loan risk,2025-06-24 14:55:00.000000+00:00,2025-06-24 14:55:00.000000+00:00,2025-06-24 15:24:10.000000+00:00,UnifiedResource_3
29,AML check,2025-06-24 14:55:00.000000+00:00,2025-06-24 14:55:00.000000+00:00,2025-06-24 15:25:00.000000+00:00,UnifiedResource_11
29,Appraise property,2025-06-24 14:55:00.000000+00:00,2025-06-24 14:55:00.000000+00:00,2025-06-24 15:25:00.000000+00:00,UnifiedResource_9
29,Check credit history,2025-06-24 14:55:00.000000+00:00,2025-06-24 14:55:00.000000+00:00,2025-06-24 15:21:40.000000+00:00,UnifiedResource_12
25,Approve application,2025-06-24 14:59:10.000000+00:00,2025-06-24 14:59:10.000000+00:00,2025-06-24 15:17:30.000000+00:00,UnifiedResource_8
30,Check application form completeness,2025-06-24 15:00:00.000000+00:00,2025-06-24 15:00:00.000000+00:00,2025-06-24 15:25:00.000000+00:00,UnifiedResource_7
24,Check credit history,2025-06-24 15:08:20.000000+00:00,2025-06-24 15:08:20.000000+00:00,2025-06-24 15:35:00.000000+00:00,UnifiedResource_15
24,Appraise property,2025-06-24 15:08:20.000000+00:00,2025-06-24 15:08:20.000000+00:00,2025-06-24 15:38:20.000000+00:00,UnifiedResource_1
24,AML check,2025-06-24 15:08:20.000000+00:00,2025-06-24 15:08:20.000000+00:00,2025-06-24 15:38:20.000000+00:00,UnifiedResource_14
28,Design loan offer,2025-06-24 15:24:10.000000+00:00,2025-06-24 15:24:10.000000+00:00,2025-06-24 16:14:10.000000+00:00,UnifiedResource_4
29,Assess loan risk,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:54:10.000000+00:00,UnifiedResource_13
30,Check credit history,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:51:40.000000+00:00,UnifiedResource_16
30,AML check,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:55:00.000000+00:00,UnifiedResource_17
30,Appraise property,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:25:00.000000+00:00,2025-06-24 15:55:00.000000+00:00,UnifiedResource_5
31,Check application form completeness,2025-06-24 15:30:00.000000+00:00,2025-06-24 15:30:00.000000+00:00,2025-06-24 15:55:00.000000+00:00,UnifiedResource_0
24,Assess loan risk,2025-06-24 15:38:20.000000+00:00,2025-06-24 15:38:20.000000+00:00,2025-06-24 16:07:30.000000+00:00,UnifiedResource_2
27,Approve loan offer,2025-06-24 15:44:10.000000+00:00,2025-06-24 15:44:10.000000+00:00,2025-06-24 15:59:10.000000+00:00,UnifiedResource_18
29,Design loan offer,2025-06-24 15:54:10.000000+00:00,2025-06-24 15:54:10.000000+00:00,2025-06-24 16:44:10.000000+00:00,UnifiedResource_6
30,Assess loan risk,2025-06-24 15:55:00.000000+00:00,2025-06-24 15:55:00.000000+00:00,2025-06-24 16:24:10.000000+00:00,UnifiedResource_8
31,Appraise property,2025-06-24 15:55:00.000000+00:00,2025-06-24 15:55:00.000000+00:00,2025-06-24 16:25:00.000000+00:00,UnifiedResource_12
31,AML check,2025-06-24 15:55:00.000000+00:00,2025-06-24 15:55:00.000000+00:00,2025-06-24 16:25:00.000000+00:00,UnifiedResource_3
31,Check credit history,2025-06-24 15:55:00.000000+00:00,2025-06-24 15:55:00.000000+00:00,2025-06-24 16:21:40.000000+00:00,UnifiedResource_11
27,Cancel application,2025-06-24 15:59:10.000000+00:00,2025-06-24 15:59:10.000000+00:00,2025-06-24 16:19:10.000000+00:00,UnifiedResource_9
24,Reject application,2025-06-24 16:07:30.000000+00:00,2025-06-24 16:07:30.000000+00:00,2025-06-24 16:40:50.000000+00:00,UnifiedResource_7
28,Approve loan offer,2025-06-24 16:14:10.000000+00:00,2025-06-24 16:14:10.000000+00:00,2025-06-24 16:29:10.000000+00:00,UnifiedResource_15
30,Design loan offer,2025-06-24 16:24:10.000000+00:00,2025-06-24 16:24:10.000000+00:00,2025-06-25 09:14:10.000000+00:00,UnifiedResource_1
31,Assess loan risk,2025-06-24 16:25:00.000000+00:00,2025-06-24 16:25:00.000000+00:00,2025-06-24 16:54:10.000000+00:00,UnifiedResource_14
28,Approve application,2025-06-24 16:29:10.000000+00:00,2025-06-24 16:29:10.000000+00:00,2025-06-24 16:47:30.000000+00:00,UnifiedResource_10
29,Approve loan offer,2025-06-24 16:44:10.000000+00:00,2025-06-24 16:44:10.000000+00:00,2025-06-24 16:59:10.000000+00:00,UnifiedResource_16
31,Design loan offer,2025-06-24 16:54:10.000000+00:00,2025-06-24 16:54:10.000000+00:00,2025-06-25 09:44:10.000000+00:00,UnifiedResource_13
29,Cancel application,2025-06-24 16:59:10.000000+00:00,2025-06-24 16:59:10.000000+00:00,2025-06-25 09:19:10.000000+00:00,UnifiedResource_17
32,Check application form completeness,2025-06-25 07:00:00.000000+00:00,2025-06-25 09:00:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,UnifiedResource_5
33,Check application form completeness,2025-06-25 07:30:00.000000+00:00,2025-06-25 09:00:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,UnifiedResource_0
34,Check application form completeness,2025-06-25 08:00:00.000000+00:00,2025-06-25 09:00:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,UnifiedResource_18
35,Check application form completeness,2025-06-25 08:30:00.000000+00:00,2025-06-25 09:00:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,UnifiedResource_2
36,Check application form completeness,2025-06-25 09:00:00.000000+00:00,2025-06-25 09:00:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,UnifiedResource_4
30,Approve loan offer,2025-06-25 09:14:10.000000+00:00,2025-06-25 09:14:10.000000+00:00,2025-06-25 09:29:10.000000+00:00,UnifiedResource_9
32,Check credit history,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:51:40.000000+00:00,UnifiedResource_11
32,Appraise property,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_8
32,AML check,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_12
33,Appraise property,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_3
33,AML check,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_15
33,Check credit history,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:51:40.000000+00:00,UnifiedResource_7
34,Appraise property,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_6
34,AML check,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_10
34,Check credit history,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:51:40.000000+00:00,UnifiedResource_14
35,Appraise property,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_16
35,AML check,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_1
35,Check credit history,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:51:40.000000+00:00,UnifiedResource_17
36,Return application back to applicant,2025-06-25 09:25:00.000000+00:00,2025-06-25 09:25:00.000000+00:00,2025-06-25 10:06:40.000000+00:00,UnifiedResource_5
30,Approve application,2025-06-25 09:29:10.000000+00:00,2025-06-25 09:29:10.000000+00:00,2025-06-25 09:47:30.000000+00:00,UnifiedResource_0
37,Check application form completeness,2025-06-25 09:30:00.000000+00:00,2025-06-25 09:30:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,UnifiedResource_18
31,Approve loan offer,2025-06-25 09:44:10.000000+00:00,2025-06-25 09:44:10.000000+00:00,2025-06-25 09:59:10.000000+00:00,UnifiedResource_2
32,Assess loan risk,2025-06-25 09:55:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,2025-06-25 10:24:10.000000+00:00,UnifiedResource_4
33,Assess loan risk,2025-06-25 09:55:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,2025-06-25 10:24:10.000000+00:00,UnifiedResource_9
34,Assess loan risk,2025-06-25 09:55:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,2025-06-25 10:24:10.000000+00:00,UnifiedResource_13
35,Assess loan risk,2025-06-25 09:55:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,2025-06-25 10:24:10.000000+00:00,UnifiedResource_0
37,Appraise property,2025-06-25 09:55:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,2025-06-25 10:25:00.000000+00:00,UnifiedResource_11
37,AML check,2025-06-25 09:55:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,2025-06-25 10:25:00.000000+00:00,UnifiedResource_7
37,Check credit history,2025-06-25 09:55:00.000000+00:00,2025-06-25 09:55:00.000000+00:00,2025-06-25 10:21:40.000000+00:00,UnifiedResource_14
31,Cancel application,2025-06-25 09:59:10.000000+00:00,2025-06-25 09:59:10.000000+00:00,2025-06-25 10:19:10.000000+00:00,UnifiedResource_17
38,Check application form completeness,2025-06-25 10:00:00.000000+00:00,2025-06-25 10:00:00.000000+00:00,2025-06-25 10:25:00.000000+00:00,UnifiedResource_8
36,Applicant completes form,2025-06-25 10:06:40.000000+00:00,2025-06-25 10:06:40.000000+00:00,2025-06-25 10:21:40.000000+00:00,UnifiedResource_12
36,Check application form completeness,2025-06-25 10:21:40.000000+00:00,2025-06-25 10:21:40.000000+00:00,2025-06-25 10:46:40.000000+00:00,UnifiedResource_3
32,Design loan offer,2025-06-25 10:24:10.000000+00:00,2025-06-25 10:24:10.000000+00:00,2025-06-25 11:14:10.000000+00:00,UnifiedResource_15
33,Reject application,2025-06-25 10:24:10.000000+00:00,2025-06-25 10:24:10.000000+00:00,2025-06-25 10:57:30.000000+00:00,UnifiedResource_6
34,Reject application,2025-06-25 10:24:10.000000+00:00,2025-06-25 10:24:10.000000+00:00,2025-06-25 10:57:30.000000+00:00,UnifiedResource_10
35,Reject application,2025-06-25 10:24:10.000000+00:00,2025-06-25 10:24:10.000000+00:00,2025-06-25 10:57:30.000000+00:00,UnifiedResource_16
37,Assess loan risk,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:54:10.000000+00:00,UnifiedResource_1
38,Check credit history,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:51:40.000000+00:00,UnifiedResource_18
38,AML check,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:55:00.000000+00:00,UnifiedResource_2
38,Appraise property,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:25:00.000000+00:00,2025-06-25 10:55:00.000000+00:00,UnifiedResource_5
39,Check application form completeness,2025-06-25 10:30:00.000000+00:00,2025-06-25 10:30:00.000000+00:00,2025-06-25 10:55:00.000000+00:00,UnifiedResource_17
36,Check credit history,2025-06-25 10:46:40.000000+00:00,2025-06-25 10:46:40.000000+00:00,2025-06-25 11:13:20.000000+00:00,UnifiedResource_14
36,AML check,2025-06-25 10:46:40.000000+00:00,2025-06-25 10:46:40.000000+00:00,2025-06-25 11:16:40.000000+00:00,UnifiedResource_12
36,Appraise property,2025-06-25 10:46:40.000000+00:00,2025-06-25 10:46:40.000000+00:00,2025-06-25 11:16:40.000000+00:00,UnifiedResource_4
37,Reject application,2025-06-25 10:54:10.000000+00:00,2025-06-25 10:54:10.000000+00:00,2025-06-25 11:27:30.000000+00:00,UnifiedResource_9
38,Assess loan risk,2025-06-25 10:55:00.000000+00:00,2025-06-25 10:55:00.000000+00:00,2025-06-25 11:24:10.000000+00:00,UnifiedResource_13
39,Check credit history,2025-06-25 10:55:00.000000+00:00,2025-06-25 10:55:00.000000+00:00,2025-06-25 11:21:40.000000+00:00,UnifiedResource_0
39,AML check,2025-06-25 10:55:00.000000+00:00,2025-06-25 10:55:00.000000+00:00,2025-06-25 11:25:00.000000+00:00,UnifiedResource_11
39,Appraise property,2025-06-25 10:55:00.000000+00:00,2025-06-25 10:55:00.000000+00:00,2025-06-25 11:25:00.000000+00:00,UnifiedResource_7
40,Check application form completeness,2025-06-25 11:00:00.000000+00:00,2025-06-25 11:00:00.000000+00:00,2025-06-25 11:25:00.000000+00:00,UnifiedResource_8
32,Approve loan offer,2025-06-25 11:14:10.000000+00:00,2025-06-25 11:14:10.000000+00:00,2025-06-25 11:29:10.000000+00:00,UnifiedResource_3
36,Assess loan risk,2025-06-25 11:16:40.000000+00:00,2025-06-25 11:16:40.000000+00:00,2025-06-25 11:45:50.000000+00:00,UnifiedResource_18
38,Design loan offer,2025-06-25 11:24:10.000000+00:00,2025-06-25 11:24:10.000000+00:00,2025-06-25 12:14:10.000000+00:00,UnifiedResource_1
39,Assess loan risk,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:54:10.000000+00:00,UnifiedResource_2
40,AML check,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:55:00.000000+00:00,UnifiedResource_5
40,Appraise property,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:55:00.000000+00:00,UnifiedResource_17
40,Check credit history,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:25:00.000000+00:00,2025-06-25 11:51:40.000000+00:00,UnifiedResource_6
32,Approve application,2025-06-25 11:29:10.000000+00:00,2025-06-25 11:29:10.000000+00:00,2025-06-25 11:47:30.000000+00:00,UnifiedResource_10
41,Check application form completeness,2025-06-25 11:30:00.000000+00:00,2025-06-25 11:30:00.000000+00:00,2025-06-25 11:55:00.000000+00:00,UnifiedResource_16
36,Reject application,2025-06-25 11:45:50.000000+00:00,2025-06-25 11:45:50.000000+00:00,2025-06-25 12:19:10.000000+00:00,UnifiedResource_14
39,Design loan offer,2025-06-25 11:54:10.000000+00:00,2025-06-25 11:54:10.000000+00:00,2025-06-25 12:44:10.000000+00:00,UnifiedResource_15
40,Assess loan risk,2025-06-25 11:55:00.000000+00:00,2025-06-25 11:55:00.000000+00:00,2025-06-25 12:24:10.000000+00:00,UnifiedResource_12
41,Check credit history,2025-06-25 11:55:00.000000+00:00,2025-06-25 11:55:00.000000+00:00,2025-06-25 12:21:40.000000+00:00,UnifiedResource_4
41,AML check,2025-06-25 11:55:00.000000+00:00,2025-06-25 11:55:00.000000+00:00,2025-06-25 12:25:00.000000+00:00,UnifiedResource_0
41,Appraise property,2025-06-25 11:55:00.000000+00:00,2025-06-25 11:55:00.000000+00:00,2025-06-25 12:25:00.000000+00:00,UnifiedResource_13
42,Check application form completeness,2025-06-25 12:00:00.000000+00:00,2025-06-25 12:00:00.000000+00:00,2025-06-25 12:25:00.000000+00:00,UnifiedResource_11
38,Approve loan offer,2025-06-25 12:14:10.000000+00:00,2025-06-25 12:14:10.000000+00:00,2025-06-25 12:29:10.000000+00:00,UnifiedResource_7
40,Reject application,2025-06-25 12:24:10.000000+00:00,2025-06-25 12:24:10.000000+00:00,2025-06-25 12:57:30.000000+00:00,UnifiedResource_8
41,Assess loan risk,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:54:10.000000+00:00,UnifiedResource_9
42,AML check,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:55:00.000000+00:00,UnifiedResource_3
42,Check credit history,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:51:40.000000+00:00,UnifiedResource_18
42,Appraise property,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:25:00.000000+00:00,2025-06-25 12:55:00.000000+00:00,UnifiedResource_10
38,Approve application,2025-06-25 12:29:10.000000+00:00,2025-06-25 12:29:10.000000+00:00,2025-06-25 12:47:30.000000+00:00,UnifiedResource_6
43,Check application form completeness,2025-06-25 12:30:00.000000+00:00,2025-06-25 12:30:00.000000+00:00,2025-06-25 12:55:00.000000+00:00,UnifiedResource_2
39,Approve loan offer,2025-06-25 12:44:10.000000+00:00,2025-06-25 12:44:10.000000+00:00,2025-06-25 12:59:10.000000+00:00,UnifiedResource_5
41,Reject application,2025-06-25 12:54:10.000000+00:00,2025-06-25 12:54:10.000000+00:00,2025-06-25 13:27:30.000000+00:00,UnifiedResource_17
42,Assess loan risk,2025-06-25 12:55:00.000000+00:00,2025-06-25 12:55:00.000000+00:00,2025-06-25 13:24:10.000000+00:00,UnifiedResource_16
43,Appraise property,2025-06-25 12:55:00.000000+00:00,2025-06-25 12:55:00.000000+00:00,2025-06-25 13:25:00.000000+00:00,UnifiedResource_1
43,Check credit history,2025-06-25 12:55:00.000000+00:00,2025-06-25 12:55:00.000000+00:00,2025-06-25 13:21:40.000000+00:00,UnifiedResource_14
43,AML check,2025-06-25 12:55:00.000000+00:00,2025-06-25 12:55:00.000000+00:00,2025-06-25 13:25:00.000000+00:00,UnifiedResource_4
39,Cancel application,2025-06-25 12:59:10.000000+00:00,2025-06-25 12:59:10.000000+00:00,2025-06-25 13:19:10.000000+00:00,UnifiedResource_12
44,Check application form completeness,2025-06-25 13:00:00.000000+00:00,2025-06-25 13:00:00.000000+00:00,2025-06-25 13:25:00.000000+00:00,UnifiedResource_0
